mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std
-9.606520081173993,13.596258492968442,8.587011218448497,8.6594571896762,9.345066809188916,6.233450623399179,2.838733598677649,1.5572476107613944,3.4099167500669667,5.3702970462824835,4.305431737788478,1.9989087697731027,0.11605863723286741,16.08537723931435,12.523894911092528,6.739539475979343,5.722649974351055,3.307389895872813,4.943730106228074,7.601901919806916,6.39031882566125,6.196689413786594,7.764564743340751,5.458169464403698,3.696370897173274,0.028904538725447387,-0.04275538004164632,0.04263762065914697,-0.14851861250538284,0.057553845117500294,0.1651701749920353,0.053700911304893365,0.23607112385337783,0.2732676400989345,-0.13379214286022928,-0.040656059065425715,0.04779200733832349,0.10095634164875569,7.204659022299402e-05,6.050770909863317,5.041555645564675,4.554788380568561,4.001100470879408,2.707239629588658,3.901638878815016,3.7883104766729296,3.3265764019078596,4.203954982660695,4.526509634973121,3.4920946696904753,3.187048920905381,0.008095718623968389,-0.3442491376456259,-0.30783264065548377,-0.17136558394412243,-0.03992804592871805,-0.1886367445966135,-0.025686091353024163,-0.03232591601042367,-0.014997666023362803,0.005432928046481115,0.06325707121394979,-0.1801676944527367,-0.1285894841018777,-0.00014520490125602092,6.510275564351083,5.0681645337424435,4.239264580177909,4.809095894011381,3.355903037723697,5.352917645793415,4.585051142617483,3.8016048416295494,4.782459736894459,4.554483709721284,4.1421783689213765,4.345579384115988,0.005908181120554456
-7.051946260755688,8.165685906750765,5.764190372622439,7.021005332476991,3.238429014163441,-2.4593097593091775,-1.4273183333423807,-0.6662418053863248,-4.885674817532863,-4.169664870693408,-2.019795342485832,-2.117108969750467,0.12002298019710878,14.000056986642951,11.304423292694288,4.769747161209507,9.854083256368222,6.155029140771007,6.561049324019729,3.6395603345678094,4.521117282995974,6.721403688616973,5.654869273953573,4.073568746842593,3.6271929657673216,0.03861484014219228,0.11853257422928029,0.07162244577904334,-0.05090770800044092,-0.05415461273828824,0.031220307636788118,0.2611197523795335,0.3358712146473412,0.033489146167425696,0.23102952185284095,0.33500595990770743,-0.15600306908328784,-0.15143983917960052,0.00020135098968557656,4.820879348893506,4.100765189973234,2.946245296591946,4.746010458077748,3.6000379046388993,4.420956805329228,2.8179424205419235,3.7257210137131804,3.21070791199148,3.6395887414156753,4.579287321555045,2.2638513265546445,0.010995469290098031,-0.260855289254752,-0.10985538197180685,-0.18192613436606825,-0.005137245908278901,0.010945970148273757,0.21819833041624617,0.011194685212243568,-0.02602606220486132,-0.06799442540657319,0.33645396571383906,0.4584945587672248,0.17998222183996598,5.810351327871545e-05,5.523055473724312,4.853964917262383,3.75635616976117,4.916148093784728,4.139289727743979,5.037855392686972,3.7851794599070394,5.172717569673437,3.7918645869937593,4.741625639740123,5.9603383329307755,3.078346863147342,0.008864303635033259
-99.1364484548567,8.405901958856727,6.464609614512673,5.503790358026885,1.3941242776864453,-1.358188464198063,-2.77174599473771,-1.4219349009716475,-0.7910273029482087,0.40266937033299555,1.0802985339627915,-1.1047311958726636,0.04642263167495243,15.326763540320893,13.502761976668026,6.286689972424526,8.218178987528962,3.8440938074623383,4.383218234985111,6.334497805305544,4.952784041194711,5.520362503539901,5.639836052928833,3.2348267804817006,2.4872670220813724,0.016408314380582677,0.3021262672659044,0.18721965395869386,0.14270084237786287,0.04792710537449635,-0.18921484294652946,-0.06886276869665423,0.09253835571609428,0.29834803317051695,0.4066986973375181,0.029523656128014338,-0.07459331372312134,-0.18222212891375686,1.4233215868305454e-05,6.60676210082228,5.034843737839923,3.1313932681029244,4.8383542801539665,3.2228797506680134,4.375024813432249,4.461524005928975,2.6408540495624964,3.2585263281103787,3.659205989212953,2.6059699229418403,2.5904711915054066,0.0053911396848292745,0.03388064225011931,0.011883072558116789,-0.18824404362176403,0.04384777001446567,0.19096783484732158,0.18484479664508444,0.15227055642940768,-0.18581606841515455,-0.040039842239255254,0.08010259373823543,-0.11900788028753752,-0.004278549750422241,-2.1203089283225683e-05,6.541248193287021,4.6324215313111745,3.854170764268993,4.553926604114034,4.238708660260883,6.277041566045167,5.462321989799617,3.3714739632596635,3.7076338925501506,3.667006336088843,3.31452993943684,4.076753997134013,0.00343481237239676
-25.955624027858594,8.873203352004179,2.9484130900686214,4.728710718460757,1.3477908457632726,-4.596693636233336,-2.759358877438513,-3.0995492899485964,-3.1726863144919735,-0.9240245171853286,-0.7471234143331862,-0.429232464678043,0.09727414217810476,15.857760377643181,9.858717628033762,5.238838710633138,8.535706114013097,5.367531291768239,8.240657970431442,5.730968127964947,4.506366589743229,7.900297665709,3.6304712506662375,3.4812687822343387,5.022693209360391,0.03431672098940914,-0.09025256988843065,0.16135426024738495,0.30309806102223064,0.09561921047196585,-0.18750649692882865,-0.4717202133114421,-0.17751194523253946,-0.20648848065478506,0.3821081291622008,0.2752434128254301,-0.2690350305543516,-0.13132550429848577,4.286161692294709e-06,6.646517229480686,5.041401706212866,4.79244212226193,4.617594682782357,4.4967430791786365,5.196543443508298,3.745770236962209,4.038560575704313,4.759067577536429,3.2900393453189904,3.0444412432631576,4.201035287130708,0.012780581295937963,-0.24928612898509375,0.08351914186007535,0.14608942136681022,0.15685091206600768,-0.1372385356556252,-0.12471050065331628,-0.3436804137809862,-0.18977457908606973,0.17270736873341755,0.08462686550087067,0.08340904438932223,0.0941746814669389,-4.316870707165808e-05,6.213671020946883,6.255244170749855,5.807539986140582,4.2937271283473235,5.372541097905993,5.670677682091175,4.568600236889634,5.155118238543903,5.522398972349546,4.389329521875329,4.15643856025651,4.933222088175947,0.009361233677344167
-171.18446195632592,7.921211470599945,4.098184601649849,3.6552771581944388,2.112217665188365,-2.3101973941910354,-4.402140296984582,-2.0489098773300527,-1.3473292560273575,-0.6228146682926007,-2.289899729148495,-0.5838429380549465,0.02226576265231319,18.078356592557885,16.360262518062456,5.631397766934844,6.407867682531731,5.645120357140007,3.8563576500853713,7.98729007132458,8.427863251222485,4.6279771395995395,4.903832659529416,5.733610364304863,3.444355246611849,0.00926429228922141,0.030801452192141872,0.13549057450378174,-0.1465015386923529,0.10451766531943357,0.21893211683668276,0.10071155689464664,-0.11203270810272926,-0.025660029331732684,-0.2890141595611105,-0.34405119023312686,-0.2522366976571149,0.01901756575589745,-1.5826076692585626e-05,6.818226912380189,7.406337190222695,4.220556403550056,4.258238593900286,4.405735836350176,4.190931876982273,4.215523913897302,4.396381595747457,3.1621767836153163,2.8892668883241277,3.483332081221025,2.6033198645999107,0.0034992460326963987,-0.3801202282859007,-0.4097972599005994,-0.11150065552216563,-0.08889446725277732,-0.11353015488599154,-0.0512431987980246,0.3017060489052353,0.2870524724758655,0.07972932517436064,0.07269084649545961,-0.23510022483909404,0.09802191241531333,-1.0928207373862952e-05,4.808117112385781,7.464744281080149,5.507130340324858,5.243354803061964,5.531790654883383,5.701448654484509,4.957589134824954,4.723216520343495,4.660816663933149,3.317747054533271,3.9382621851451867,3.3483273092517143,0.002230896996776657
30.070192583706433,12.558322051916697,4.737004119148255,2.247906977468245,-2.141871052654325,-5.182040047369776,-5.646212861461004,-4.576692853214706,-2.4648333958558566,-1.285798448996075,-0.6859732739746969,-1.0170606036553473,0.16828786377508542,19.12993311931958,17.362013890145438,7.343479828053517,4.997317086109555,7.242284057277476,8.920723258807282,7.62408746450799,5.387860177176952,4.622051510097162,5.030882110656445,4.582489528041473,3.379217366220396,0.058030781840544776,0.36409718993414164,0.3284606491728318,0.30060976201178097,0.0351367489216605,-0.02503645872507662,-0.04243531559877862,-0.12898718773653492,-0.015805186041069445,-0.03488016755536667,0.13111114925848713,0.5528286631020899,0.5152312352355221,0.000761791189758895,7.1302575783929285,6.691339889357517,4.628713335845099,3.8359992410253185,4.529499073808972,3.764496776827596,4.214221849037596,3.8697231623030954,3.641642233536693,3.2975001293728385,2.9192588806044153,2.6727509180745077,0.017825989721205807,-0.5492169726404739,-0.5716687433562476,-0.39373216390880833,0.2636093709276904,0.5559392613947733,0.4260977291041179,0.2836560589507346,0.16320937068067878,-0.21742458676258541,-0.37522301319867873,-0.1331457749703591,-0.09069934209792209,-0.0008494936444203386,6.67305210362439,6.618197846397815,5.99209677642291,5.16868261986035,4.684655591989603,3.3797739432606835,5.360644344080486,5.232698781078395,4.628054763957395,3.33233385630373,3.594153525123703,3.619489541969086,0.015569899123966613
-142.78897180111593,7.437720545708981,1.7297204991945236,1.0534542468986663,1.0422670562739191,-0.3375792529137059,-4.8150778589139795,-3.067455950565386,-1.1801723917919384,-2.498396681051612,-0.7714037112574307,-0.5994208265184647,0.03009558126999238,12.663679099384954,10.352485780514458,5.054585807731092,5.097120117602781,5.451994931724393,4.050900334908369,7.260374014100106,3.6691488488577146,2.5682320671847023,4.785265872616436,4.547997079181859,3.673988292826922,0.008765228369808524,0.20780175420411442,0.5631314660568277,0.46450926792267483,0.3722048067133548,0.1394305337188368,-0.14251342265246594,-0.005922985819412641,-0.041278639515019706,0.0827092313934773,-0.1147263134923254,-0.2592351520156912,-0.22214943387360292,0.00011030848734258995,4.4407407535777,4.2108242220889025,2.79458805075067,2.691103038132394,3.4954567506347827,3.915360544107497,3.427656804267834,3.2821405032271476,2.5541199261606318,3.9512486304538488,3.5258156074943585,3.36254823455354,0.0022461916418190717,-0.6372098311798501,-0.5646431455613178,-0.10628453356637564,-0.02164435835947507,0.15658218123563603,0.1058952802930281,0.2203452964446825,0.34206351380668104,-0.13045978654435716,-0.1221969333336733,-0.06834344368706227,-0.28251624185038987,-1.077887962112118e-05,4.058168192219191,4.285050813011421,3.515045080738139,3.0666513537328384,4.252293954392919,5.212383970361341,3.9010012703993056,4.270402096118052,3.511697711764599,5.6194085050228235,4.4169504310272245,3.770193337434474,0.0010392071212987188
-106.14143282323695,9.576280583137171,5.844467272910703,2.474210808520761,1.4518936787974088,-0.6996585854692199,-3.211968450172047,-3.244788792745723,-3.0297186557791047,-1.138477035590601,-1.6988382829788138,-1.7964535826919787,0.04510699110778413,11.081726700644579,11.579791473178364,6.841159444416874,5.3241969152502575,3.5213130348646313,4.157913035509084,5.599935046106941,5.161831195320265,5.419483936673755,5.908827287220158,4.696939643370558,3.697084467193736,0.013652864832640664,-0.04576289554890377,0.3774600803982777,0.26643032922691906,-0.3022976816850722,-0.11198365077934554,-0.3246615100218623,-0.28949424573554033,-0.1585178885726505,-0.05137367615140359,-0.31062300075612836,-0.20864743833251104,0.2684637776987543,-2.1034753721321886e-05,5.177202826113927,5.912307409699731,4.904122150953163,3.9602592023427836,3.6054135581200573,3.2928013860858925,3.610146129410126,3.4380628559426842,3.71652371548001,3.906073649551908,3.9442732779238,3.725834176574401,0.0037181840923325602,-0.35286418080830323,-0.06864716526064543,0.0723698355814841,0.11286617504048632,0.16896843293927005,-0.005873028837791239,-0.220058555457291,0.06417569785377895,0.13631502775859528,0.09779973069561511,0.228687303863474,0.08486414590293742,1.4142102392348625e-06,5.679521082588472,7.305634828993694,6.9545695306152435,4.51457592768831,4.671008204194869,4.7497096697773555,4.769009418948711,4.906853927379039,4.4731792223179,4.584157521833477,4.826331346515877,4.680600818951406,0.002814726903159659
-112.80072307737998,14.367326669367149,4.765741407532141,3.2452262313338043,2.3064706334424163,-2.0572750178912447,-4.280918552750423,-0.5566393525456053,0.7302572399806431,0.42949972676482395,-0.30862116470452594,0.18712359485930985,0.03779656686984394,22.891631609424838,16.653829436375307,10.520738628910516,7.579912025411377,4.203093366711464,8.418015811352896,8.747431092207183,8.103159052499743,8.42781211179399,5.196402729912537,3.8682100803351274,4.748919472243328,0.012460569621957207,0.0080786370822343,0.039997364052829935,-0.17179360386076067,-0.1081606691242315,0.003677876425844137,-0.13152232598522504,0.09599796208952333,0.02589118907333827,0.30753259486663476,-0.017171761324944818,-0.026155589536407384,-0.0362103541713865,9.679012638865765e-06,9.367487541012439,6.774287997195045,5.757379421008814,3.9850163360895747,3.453633197505719,4.477552004361395,4.080708356762316,4.363620031074121,4.300029008760205,3.485958752568816,2.8674057885077775,3.683596631977413,0.0046566257134779705,-0.5222970820419126,-0.3833881836543185,-0.16845449178219982,-0.14793286736906971,0.10441666813070151,0.391385381609854,0.2233742309798794,0.22701329209891577,0.11245331130288475,-0.07670349383213869,-0.040005888755495725,0.0362903903734216,-0.00010066658738893189,7.677590972796751,6.258818399514987,6.057771406979839,4.626191624054732,4.548681211264208,5.2204352293956715,4.303090078736682,4.482156148243576,4.37858414136114,4.666547461199476,3.784084128636477,4.8616903494320605,0.00394343505901275
0.35616391077793724,10.613606327940655,8.559751692473247,5.425579571607016,0.3745056144492186,-0.9638937863524699,-2.4886380887628006,-3.8093746600822236,-3.931441590116612,-4.631457991513463,-3.676831840694965,-1.7900758194609752,0.13069638659789948,12.898959007948893,13.460844916140166,6.684256223187898,5.355013203425708,4.084687111243743,4.319867426000408,5.053156436016216,5.788255302515034,4.612119623237981,5.327516337791995,5.1312730584851,2.56281841564859,0.039105631462943116,-0.1429951210003685,-0.2649833955556898,-0.11346801322327717,0.14138243381472138,0.4465195552171221,0.05549037124924515,-0.10764746158674988,0.1644723423415849,-0.059128600330493726,0.16577612596881222,0.19271120664895638,-0.005897600797867454,6.353929056230226e-05,5.270609695153933,4.701030203372115,3.1363437211253777,3.0055232404075163,3.143264545174316,2.702021186447133,3.256686235061999,3.3703917219286126,3.0108740709593955,3.212447549583189,3.315918537682453,2.000098842623265,0.011823547031612345,-0.3657303710012342,-0.4976682609490099,-0.3335377845466404,0.025864837290593856,0.12555653375129328,-0.025409896090044272,-0.05861584399716765,0.2094642564262483,0.09277171380537767,-0.044614692905458234,0.09433990802682249,0.021595465974558675,-7.30335197383585e-05,6.203127859540548,5.003681656499374,3.651410159405574,3.351638301808017,4.315702340626561,3.453913135659024,4.74973065632628,4.285842870898092,4.453676227120978,4.496839791608045,4.5154299199221075,2.9933158798555266,0.009630004205867841
